,Unnamed: 0,customer_id,product_id,star_rating
41723,481853,19576131,B002FK86H2,5
41724,481858,15573399,B002M78JA2,5
41725,481860,37694133,B001N0LFC8,4
41726,481873,33543306,B000WD7B20,4
41728,481888,52690060,B000LNI5VC,5
41729,481891,29908576,B000X84VFE,5
41731,481921,23132142,B001EUE6AK,5
41732,481936,43805668,B0000Y2WY8,5
41734,481968,43805668,B0019EHU8G,5
41736,482004,25365107,B000HHHH0C,5
41737,482018,13868206,B0010KAJKU,5
41738,482019,17766294,B000G65R60,5
41739,482023,52168063,B0025PKFUI,5
41740,482027,21546474,B0000CFYOL,4
41741,482033,14244439,B001RB24SW,5
41742,482034,51664032,B0026L7B8K,5
41743,482065,48994411,B002MZW5KE,4
41746,482085,52829119,B0002KVQBA,5
41747,482093,20372112,B000T8THL6,5
41748,482095,52867034,B0030MZ1NQ,5
41750,482100,20372112,B000BFW6RO,5
41751,482106,52968950,B002OL2PLU,5
41752,482112,49705691,B001UEBN42,5
41753,482128,49452274,B00006HQR8,5
41754,482140,49705691,B002MAPS6W,4
41756,482186,20372112,B001UNLRGC,5
41758,482193,20372112,B001VO4MOY,5
41760,482206,34536707,B00343NWCS,5
41761,482212,49505167,B002HKGUT6,5
41763,482235,52691695,B00009WQSR,5
41764,482242,20792624,B001RB24V4,5
41765,482253,34536707,B003J9QQWU,5
41766,482277,52413838,B00007056H,4
41767,482278,20792624,B0001FTVEK,5
41768,482280,34536707,B003EADUYQ,5
41769,482291,34536707,B00348HAKS,5
41770,482295,34536707,B00349OSOS,5
41771,482297,34536707,B0034E2TFS,5
41772,482313,51183128,B000RSOV50,5
41773,482315,48917005,B001EJNQUW,5
41775,482324,28887529,B0024FI8V2,5
41777,482339,13925517,B001LMB79O,2
41778,482340,13483247,B0007MXZB2,5
41779,482349,28340715,B0000632G5,4
41781,482357,37254185,B003TTMFPC,4
41783,482374,50196531,B000VVJRDE,4
41785,482392,49452274,B003TTMFPC,4
41788,482411,42525878,B001DJVQQE,4
41789,482413,11263592,B003E6K1VK,4
41791,482416,52965480,B002I636XM,2
41792,482424,51965898,B002HMUO5A,5
41793,482427,52054012,B002APJCH0,4
41795,482432,11276576,B002MAPS6W,5
41796,482443,50533156,B001DFZ5II,5
41797,482454,49508875,B0002IYOXY,4
41798,482457,49376289,B001B96HLU,2
41799,482460,49452274,B00006B8JX,5
41800,482463,35214811,B001FWXDZG,4
41801,482465,51965898,B00080CM30,5
41806,482489,40738155,B002LARRDK,5
41807,482495,40952221,B0006VT1TY,4
41810,482519,25203258,B003GHNQ0K,4
41811,482523,14529582,B000WGJX5A,4
41812,482536,45336421,B001S0LUCI,5
41813,482543,15564928,B001P2VV50,4
41814,482544,49116847,B000I1D0BW,5
41815,482555,26535848,B0015PPEQO,5
41816,482580,48913990,B0002KVQBA,5
41817,482584,49165222,B002EL4MXY,5
41818,482587,50253254,B0024NK35S,5
41821,482602,52158819,B003FBO7JQ,5
41823,482627,26535848,B000WXA17W,5
41825,482636,52119676,B002TLT10S,5
41827,482650,37124785,B00067OOHC,5
41828,482656,27788224,B0006DNTYA,5
41831,482680,27788224,B0032ANC8M,5
41832,482684,27788224,B00076FVP6,5
41834,482692,14221474,B000ZKUR1W,5
41837,482716,43451036,B0038W0N8G,2
41838,482717,34992029,B000I94FLS,5
41839,482723,47047404,B00001P4ZH,4
41840,482729,36950653,B00005MDZD,5
41842,482738,46939427,B001EYU3HG,5
41843,482760,31808264,B002N5VYRI,5
41844,482783,19368755,B001U7SRI4,5
41845,482786,52690060,B000083KIH,4
41846,482793,35002573,B0002KRCR2,5
41847,482794,20865287,B0009RKL62,5
41849,482835,43712504,B001VO4MOY,5
41850,482847,51699403,B0002JFN1K,4
41851,482850,32823084,B000OEV88K,5
41852,482856,51699403,B00006B8EI,4
41853,482857,37124785,B0007YN2YK,5
41854,482858,45664823,B001DERZK0,5
41855,482869,24835250,B001KC08A4,5
41856,482877,11396552,B0013J0GG0,5
41858,482881,37171651,B000V0G2FQ,5
41859,482905,41203703,B001M1DLYS,4
41860,482967,42870203,B0038OMEQI,4
41861,482969,52499635,B002OOWC8I,5
41862,482970,43595673,B001CB0RSG,5
41865,482988,17330900,B0002KVQBA,5
41866,482990,27517573,B001GCQ3KM,5
41867,482993,17481726,B0012S4APK,2
41868,482997,11338947,B003FSTAVY,5
41869,483046,50689994,B003E6K1VK,5
41870,483054,50774377,B0015WJQ8O,5
41873,483090,36462109,B000NLUSLM,5
41875,483120,10057776,B0018DQYQ2,1
41876,483122,30371253,B000U07C1U,5
41877,483129,52039014,B001CJ9392,4
41878,483139,33468909,B002OOWC8I,4
41881,483180,51617143,B0001LXQIG,5
41882,483186,51841922,B001ELK2NY,4
41885,483206,32929653,B000FL5Y2S,5
41886,483210,44805366,B0002GUBIS,5
41889,483244,34994768,B003H04Q8C,5
41890,483246,34994768,B0015A8Y5M,5
41892,483280,38827353,B0024R4B5C,5
41893,483284,53027788,B00006343J,5
41895,483299,43683002,B000IF9QW0,4
41896,483305,27229931,B000X3FAJU,5
41897,483309,50089825,B001LNO722,5
41898,483313,51965898,B000F7JCRA,4
41899,483314,43683002,B000WYVBR0,4
41900,483323,33992320,B002UEE7SU,1
41901,483326,39669982,B001S2PYQY,5
41903,483339,43683002,B001LL5JDA,5
41904,483342,19780286,B0009YJXMS,1
41905,483344,52519998,B002TLT10S,5
41906,483363,52089482,B0033VP25G,1
41907,483386,51745233,B0012OP7HE,5
41908,483391,51742287,B000J1N3HW,5
41909,483400,53089982,B00280M774,4
41910,483402,41619906,B001TODUXA,5
41911,483432,38688043,B0032ZZP82,5
41912,483445,53089982,B002APJCH0,5
41913,483454,22240788,B00006BBAC,4
41914,483459,50014143,B003FGWF0E,5
41915,483460,17070017,B00006J07O,4
41916,483461,41387930,B0017PG8KS,5
41917,483467,41663198,B003G2Z05O,4
41918,483487,36462109,B00077AA5Q,2
41920,483495,14732211,B002DW3V1S,5
41921,483498,14732211,B002PLK1UQ,5
41922,483499,15886030,B001DK1ZVO,5
41923,483510,45144671,B0010ZJ21W,5
41925,483522,52017253,B001NXDQEK,5
41926,483525,17070017,B000FOYMKU,2
41927,483526,50405415,B003156O1U,5
41928,483539,51232158,B001TH7GSW,5
41929,483551,51232158,B0021QBIBQ,5
41934,483596,43958117,B001KC08A4,4
41936,483609,19130435,B0012E3V22,5
41937,483616,51232158,B0002MQGOK,4
41938,483625,43958117,B0002GX1XA,5
41939,483630,49986839,B000PGAX9W,5
41940,483653,35002573,B000N7DY9Y,5
41941,483657,37366829,B0002GV876,5
41942,483700,39038381,B001S0UH4U,5
41943,483710,50116891,B002AKKFQ2,4
41947,483733,37124785,B002L6GEKG,5
41948,483751,11722199,B003BKW2K2,4
41949,483784,15389774,B00009WBYL,5
41951,483806,53015538,B0016OEV7C,1
41953,483815,11263592,B001V9LPT4,4
41954,483824,49184294,B000IV2YLY,5
41955,483848,52829119,B0000Y2WYS,5
41956,483870,36952358,B002NKM4C2,5
41957,483878,51793824,B00008YMEV,5
41958,483879,52268225,B000F3RKJ6,4
41960,483882,41340989,B001A833JQ,5
41961,483902,15389774,B0035J9Z7W,4
41962,483922,13802098,B000N7DY9Y,5
41964,483968,13802098,B003BKW2K2,5
41965,483972,13802098,B0022NHQ6E,5
41967,483979,47615622,B000QKKAPE,5
41968,483989,36844069,B00007FGUD,4
41969,483991,50794687,B002M38I2U,5
41972,484000,13802098,B0002J2C4G,2
41975,484017,49184294,B003FSTAVY,4
41976,484024,51145450,B0012KZNP4,1
41977,484055,32980483,B001C4BEOY,5
41978,484057,49184294,B0016IXEWG,4
41979,484066,49672200,B001OLIYHU,5
41980,484068,53004049,B001T9NUJE,1
41982,484079,52054012,B002IC0YL8,2
41984,484085,12727034,B0029HHIDY,5
41985,484086,12727034,B000V2SEXW,5
41986,484092,43863509,B000LGI61S,4
41987,484097,35350615,B00001P4ZH,2
41989,484103,48329710,B0006FK42S,5
41990,484115,52858602,B0015YWKYY,5
41992,484138,52799936,B00394T7BW,5
41993,484139,52060340,B000LNI5VC,5
41994,484140,49266466,B000F9YN22,4
41995,484141,11170788,B0002L5R78,5
41996,484160,45183367,B00361ZJQU,4
41999,484188,35772044,B002S4027C,4
42000,484197,49672200,B0009XHOBG,1
42002,484205,49184294,B000HPX46U,4
42003,484216,12707068,B0017W3WDC,5
42004,484224,30279770,B000WL6YY8,4
42006,484233,31808369,B0007MXZB2,1
42007,484256,51399334,B000RGD9PK,5
42008,484264,15493325,B00008VSKR,4
42009,484270,36415026,B000OABTPQ,5
42010,484274,16189741,B000IZCUTQ,5
42011,484277,52499635,B0009YJXMI,5
42014,484295,16189741,B002NX7M9O,4
42018,484340,34037898,B00076FVP6,5
42021,484345,15200816,B00119T6NQ,1
42022,484355,53050580,B0035JKJEU,5
42023,484358,34056503,B000YEKM0U,4
42024,484363,51822957,B002AKKFQ2,5
42025,484374,41691536,B000XA8766,4
42026,484394,15389774,B0000Y2WYS,4
42028,484407,17054366,B002L6HDR4,4
42029,484429,13682640,B000PCCLPU,4
42030,484445,37060882,B002HSXXMA,5
42031,484448,25086395,B002PWRL80,5
42032,484464,25048651,B0027FGW3K,1
42033,484468,25086395,B0007YN2YK,4
42036,484478,49897714,B00006IAAN,5
42038,484485,33822089,B0002MQGR2,5
42039,484488,32823084,B001TOZTC0,5
42040,484504,32972157,B002DS88QA,2
42041,484505,52772130,B000289DC6,5
42042,484527,43672244,B0002KRAP6,4
42043,484535,51822957,B000UW270Y,5
42047,484568,50405733,B003FBQKZ0,5
42048,484569,35183072,B000V06UHQ,5
42050,484581,44745509,B000MXWSYQ,4
42051,484588,38353727,B003LQZZ78,5
42053,484601,21698729,B00125UBUG,5
42054,484604,52104816,B001W2IJJO,5
42055,484620,17128469,B001RB24U0,5
42056,484636,49184294,B0012OP7HE,4
42057,484637,43153194,B000ICXVK6,5
42060,484653,13472950,B002E95P3C,5
42061,484659,35271293,B001A833JQ,4
42062,484674,43153194,B000FYZ9XO,5
42063,484688,53075795,B002GYTPB8,4
42064,484690,42315392,B002T0D81C,1
42066,484719,48601119,B00155SXZ8,5
42067,484724,52768578,B002RWJD84,5
42068,484727,48601119,B0015YRMXI,5
42069,484735,20325626,B000X3W3DG,5
42070,484758,46367601,B001MQ8BL6,4
42071,484763,53043609,B0036VO51A,4
42072,484801,52460875,B001BGGD8A,5
42075,484842,17684974,B0000Y2WYS,5
42076,484864,52801489,B001DERZK0,4
42077,484867,47394701,B00061UISM,5
42078,484887,47770601,B001ELK2NY,4
42079,484888,52074539,B0012XDEI4,4
42080,484890,49411409,B00008AYBF,5
42081,484904,33475660,B000QKKAOU,5
42083,484920,15431202,B001GT185K,5
42084,484938,26420618,B001PB7UVA,5
42085,484939,15053594,B000092TT0,5
42086,484941,49641047,B0015AM38Q,5
42087,484951,30044309,B002L6HDPG,5
42088,484955,52029421,B000KB9WDK,5
42090,484960,35821592,B000X3FAJU,5
42091,484966,51796468,B0027FGW3K,4
42093,484984,12095087,B0002JFN1A,5
42094,484988,30044309,B002MZZR6I,5
42095,484990,12323956,B001UC6FTM,5
42096,485021,45805481,B0029NZVZ0,4
42097,485037,49240031,B001S2RDAY,4
42098,485082,45709303,B002UOR00C,4
42099,485086,49947864,B003K59C1A,4
42101,485090,49240031,B000289DCG,4
42102,485115,52538791,B000BC38JW,4
42104,485121,15937808,B0007XJSQC,5
42106,485127,51506824,B00196757K,4
42107,485153,52664413,B000I94FRM,5
42108,485159,31195213,B002HWRKA2,5
42109,485171,49221512,B00299G80Q,5
42112,485226,35704289,B00299G80Q,5
42113,485233,44584523,B000FIS7KC,5
42114,485234,44584523,B000PCVF3E,5
42115,485237,52979172,B0039XQQX0,5
42116,485258,44745509,B0030SL08A,5
42117,485260,42818234,B000I21YDM,4
42119,485280,14556783,B002V5M5E6,5
42120,485284,49617887,B002I636YG,5
42121,485291,52336147,B0000DZEZB,5
42122,485334,13682640,B0019804U8,5
42123,485349,26199962,B000067SL4,4
42125,485373,14602009,B00198BOAM,5
42126,485378,43630813,B00264NZWS,5
42127,485390,19467797,B000U07C1U,4
42128,485395,23763977,B002WPAU38,5
42129,485401,51875197,B001HN6PBM,5
42131,485420,49129501,B002TIELEM,5
42132,485437,51373872,B0012YFXSW,5
42134,485460,33606992,B0019EHU8G,5
42135,485462,30762305,B001PBCT48,5
42136,485463,52184617,B00336G7HI,4
42137,485473,13183493,B001UEBN42,1
42140,485499,40395533,B0039WTXK4,4
42143,485520,22529101,B000MXWSYQ,2
42144,485522,18478769,B0037WLS4U,4
42146,485529,49076453,B001MGUB9Q,5
42148,485559,39138659,B0000Y2WYS,5
42149,485563,49076453,B000W91XBO,5
42150,485566,37812660,B000N7DY9Y,5
42152,485584,22529101,B000DZCRHQ,4
42153,485612,52158701,B0035ER1OQ,4
42154,485618,25229474,B000IV0REA,5
42155,485627,51874548,B0038OMEQI,4
42156,485636,23464345,B000WYVBR0,5
42157,485638,52656100,B002DS88QA,5
42158,485657,47648755,B001NG24GI,4
42159,485658,40863125,B0039XQQX0,4
42160,485671,37018848,B0002JFOUA,5
42161,485673,14851649,B0001XGQTA,4
42162,485675,48979941,B000LNI5VC,4
42163,485679,45753040,B002IC0YLS,5
42165,485706,45048204,B001QFGOLW,5
42166,485709,36590635,B000GJYPEC,4
42168,485723,50983378,B0006OCP0I,4
42171,485759,17442034,B001JDQVW8,4
42172,485769,29077538,B000289DC6,5
42173,485771,52959662,B001DJ64D4,5
42174,485779,51338995,B000234I6C,5
42176,485794,53010521,B002FB7IWU,2
42177,485810,47644296,B0002LAKOS,5
42178,485816,42568341,B002V9RRMW,5
42182,485840,14968106,B0014HS938,5
42183,485863,37699824,B000BSJFJS,4
42184,485867,52201239,B000YEKM0U,5
42185,485876,33699056,B0014II9F0,5
42186,485879,14968106,B002M3SOCE,5
42187,485880,50600433,B002E1UNWS,5
42188,485886,12418187,B000KUYTDE,5
42189,485888,52437022,B00007056H,2
42193,485912,12208744,B002RCNX8K,5
42194,485917,48059947,B0018OIC16,5
42195,485920,12418187,B000EPRG6W,5
42196,485926,36002056,B0006B486K,5
42197,485927,46822463,B0000668YX,5
42199,485939,46822463,B0002QPC28,4
42201,485963,25128292,B002IT1BFO,5
42202,485966,34729514,B002IC0YL8,5
42203,485982,45701350,B00006I53C,4
42204,485986,52552407,B002WP2QGM,1
42205,485989,45336421,B001DL9IBC,4
42206,485999,20181772,B00005T3NH,5
42207,486003,19550294,B001KC08AE,4
42208,486006,43186444,B002BJU8YQ,5
42210,486020,10546750,B0001FTVEA,2
42212,486077,52282855,B001U7SRI4,4
42213,486092,9881649,B000233WJ6,4
42214,486100,52225636,B001VEI290,5
42215,486121,12995241,B0000A0VET,5
42217,486144,52922475,B0014II9F0,2
42219,486166,33176149,B000SEVIV8,5
42221,486198,30571069,B000669GA8,4
42222,486206,28121593,B000IV2WAW,5
42223,486213,16159133,B002RWJD7A,1
42224,486215,12680516,B0007P11M4,5
42226,486229,25090726,B0007N55NW,4
42227,486246,16159133,B0002MQGR2,5
42228,486256,52780273,B000O7I6VE,2
42229,486263,28030005,B0032L2JNK,5
42230,486270,43738008,B002JPITXY,4
42232,486289,12934814,B001BMKNZI,5
42234,486327,52822943,B00009V2YV,2
42235,486346,36813604,B002MAPSQM,5
42236,486347,36365762,B000IV0RKE,5
42237,486375,13525388,B000UPDWL4,5
42239,486388,28357222,B000IV2YLY,5
42240,486389,19325533,B0015YRMXI,4
42242,486398,34065638,B001EHZPSA,1
42243,486400,50924537,B0034E2TFS,5
42244,486419,52513346,B003BEDQRG,4
42245,486423,21847396,B000B60LVG,4
42247,486431,35704289,B0016A986K,4
42250,486455,20489903,B00182F1SU,5
42253,486473,51641796,B000YHDJ52,5
42254,486477,49557968,B000V4URJ4,4
42255,486495,38224454,B0016D1UWC,5
42256,486496,53035876,B0007XJSQC,5
42257,486499,10961677,B0000511X0,5
42258,486512,35130971,B002JPITXY,5
42259,486525,50108679,B001TYRJWS,1
42260,486537,32779907,B0016AJS5Q,5
42261,486546,49442852,B0017S37IG,5
42262,486554,30860752,B001KC08A4,5
42263,486557,53075795,B0009MFQ1C,5
42266,486586,49266466,B003M0PR6W,5
42267,486595,51076545,B002MAPS6W,5
42268,486611,23253704,B0018QPSDY,5
42269,486645,52182543,B000KE48CM,5
42271,486653,30230680,B000VD1BDQ,5
42272,486654,16138659,B000BUEMOO,5
42273,486655,30585601,B002IPH9ZO,5
42274,486658,52703915,B002TIELEM,4
42276,486688,52720019,B002MAPS6W,5
42277,486691,52225636,B000OG88KY,4
42280,486728,30585601,B001RB24S2,5
42281,486737,20399000,B000P6V8F0,5
42283,486770,53063029,B002SKAP46,5
42284,486771,17281049,B002AKKF3U,5
42285,486772,32400299,B0001LRIT4,5
42287,486798,48076283,B0023WU6OI,5
42290,486828,36365762,B000FYZ33A,5
42293,486850,35683851,B0009RKL62,4
42295,486877,14436227,B001F7AHOG,4
42296,486893,41128158,B0000E1VRT,5
42297,486905,18769921,B0030HQ072,5
42299,486920,35907931,B0015A8WGI,4
42300,486923,21728164,B0009W9WHQ,5
42301,486936,52745624,B002IPH9ZO,5
42302,486943,35907931,B000M5GALG,4
42303,486944,11133830,B0002EPWC0,4
42304,486950,11880608,B000HPX46U,5
42305,486958,39875170,B001TNU9UI,2
42307,486973,35907931,B000NGTKOI,5
42308,486979,48952369,B0001FTVEK,5
42310,486999,38614358,B001ELK2NY,5
42311,487008,41783396,B00139NLGC,5
42312,487014,44360138,B0039XQQX0,5
42313,487029,34351906,B00313JD06,4
42316,487044,50529300,B000KE48CM,2
42317,487045,50840141,B0039VP3X6,5
42319,487071,36844069,B002MAPSQM,5
42320,487074,35413223,B0026L7FGI,5
42322,487083,16269859,B000FHA7E2,5
42323,487085,45626136,B0001FTVDQ,5
42325,487113,46356707,B001TOD7ME,4
42326,487114,16269859,B000FYZARY,5
42327,487120,15429587,B002SKAP46,1
42328,487141,46356707,B000EIWCFE,4
42330,487144,37251457,B002WNAFSU,5
42331,487147,17484864,B0009CDYF2,4
42332,487148,52427372,B001F7AHOG,5
42333,487174,14346951,B00006JP5M,5
42335,487208,34056503,B0015A6RHE,5
42336,487223,22189754,B0015L0T68,5
42337,487238,32980483,B002KF438I,5
42339,487258,53070662,B002TLT10S,5
42342,487274,52413838,B00140DBRY,5
42344,487277,52938899,B0021ZSJUU,5
42345,487295,50293372,B002RP5J4S,4
42347,487319,14283730,B00224ZDFY,4
42349,487330,52959662,B0015YWKYY,5
42350,487345,38575075,B002CTV060,5
42351,487351,26293292,B000J6FWT4,2
42352,487355,20093161,B000O8ENQK,2
42354,487404,33420993,B0016KJ9XW,5
42355,487420,37254185,B003FCW9S6,5
42356,487438,34906135,B0018DQYQ2,2
42358,487472,52228204,B003K59C1A,5
42359,487487,52217817,B0012YFY54,5
42360,487489,45099581,B000I1DN32,5
42361,487498,47105140,B0024FI8V2,5
42362,487506,13604807,B002PK1COG,2
42363,487519,47105140,B000RSOV50,5
42364,487526,32032201,B000EDRSGW,4
42366,487530,10975393,B001OCY3RY,5
42368,487558,23253704,B0039XQL2G,5
42369,487559,37169993,B000QSEVOC,5
42371,487572,45857927,B003FCW9S6,4
42372,487585,52564457,B0002T3UQ0,4
42373,487586,50961406,B000E6G9RI,2
42375,487610,52539517,B001MZXUI6,5
42377,487632,53094709,B002LARRDK,5
42378,487636,49091770,B0036OR92E,5
42382,487677,49091770,B002TIU34Y,5
42383,487717,48479791,B0012YFY54,5
42385,487751,52215659,B002Y0QV2K,5
42387,487793,12995241,B001977NCQ,5
42388,487813,50037260,B001ELK2NY,4
42389,487819,44551430,B002MZZR6I,4
42392,487846,45783650,B0023RRNIU,2
42393,487852,13797187,B000E9U9GC,5
42394,487853,19787628,B0018QNYMG,5
42395,487867,52519998,B0023BZYRS,5
42396,487879,30565810,B000MXWSY6,5
42397,487882,35468346,B0018OIC16,5
42398,487897,12107407,B0002MQGK4,5
42399,487933,52986567,B00104XCVO,5
42400,487961,52656712,B000PF9UZQ,4
42401,487967,52150200,B000KDWT4W,5
42402,487971,43335610,B000L9635G,2
42403,487986,37973949,B000BR6WRM,5
42405,488001,12805438,B000ODVL4M,5
42406,488003,21698729,B001GT185K,4
42407,488013,23063522,B00149XUZS,5
42411,488061,21829206,B000EPOPQG,5
42412,488071,39902970,B0012YPMOC,4
42413,488074,52939264,B002M38I2U,5
42414,488082,34572122,B002DP8IEK,4
42415,488114,47414136,B002L6HDPG,4
42416,488115,14360791,B000F3Q7HM,1
42417,488120,34572122,B0024NK35S,4
42418,488122,37862241,B000AQNJEI,5
42419,488134,37862241,B000M5GALG,5
42420,488146,44255647,B000RZPK1W,5
42421,488149,21079942,B0014IWVTK,5
42422,488158,52287213,B000NU0T62,5
42427,488218,12744637,B002USVKFY,5
42430,488260,19966053,B002I636YG,5
42432,488267,35772044,B00000J1QM,4
42433,488278,12178117,B001RNO8ZW,5
42434,488280,38357925,B0036OR92E,5
42435,488298,32897263,B000OG4E2U,5
42438,488310,52997123,B002LARRDA,5
42439,488323,52486923,B0016LTZFI,5
42440,488324,44580192,B001L4S862,4
42442,488341,52754660,B000J3HTQG,5
42446,488381,44816243,B001TH8UUA,5
42447,488383,45778690,B003DNS882,5
42449,488392,49851550,B000QZ001I,1
42450,488399,18643980,B002GYTPB8,4
42451,488406,48490883,B001LRKB78,5
42452,488410,50297329,B0032ZZP82,5
42453,488414,37755125,B0007XHLXO,4
42454,488420,51981759,B001ID829O,5
42455,488444,52493610,B00139OIRI,5
42456,488457,48757319,B000ODVL4M,5
42458,488484,50016267,B0016OEV7C,5
42459,488526,29067519,B001TOZTCA,4
42460,488535,52504149,B00378KMF0,5
42462,488545,51911396,B001F7AHOG,5
42463,488563,38028983,B000QZ3UG0,1
42464,488580,40803169,B0019X20R8,5
42465,488613,37393982,B000CQP5YS,5
42466,488621,45047095,B0035ER1PK,5
42467,488624,12282658,B0026NA9GE,5
42468,488627,21373923,B001W0Y440,4
42469,488628,39785735,B001RQ4IA4,5
42471,488646,53083228,B002AQ30T0,5
42473,488658,12282658,B003BHDP4C,5
42474,488667,39779651,B000MVJ1M0,5
42475,488670,52396446,B000UA96SW,2
42476,488677,32467541,B002NSX60I,5
42477,488697,33673263,B0029AUHQQ,5
42478,488715,14147324,B003AM8S3G,4
42479,488716,49011038,B0038W0J0S,5
42480,488717,51911396,B000W0GWQY,4
42481,488720,50989425,B000NJDO4M,4
42482,488728,14606082,B0015A8YTI,5
42483,488733,30585601,B000PGAX9W,5
42484,488736,15080772,B001V9LPT4,4
42485,488755,9893161,B001T9NUJE,5
42486,488756,40154537,B002IB5NQU,5
42487,488757,47684128,B0026L7FGI,5
42489,488762,50989425,B001CSCCGO,5
42490,488770,43238024,B000B5TXQQ,5
42491,488775,40687769,B002M3SOBU,5
42494,488810,52618055,B001GR1C3A,5
42495,488826,46077944,B002Q7TSDK,2
42497,488841,26010248,B002MXWNRG,5
42498,488848,45935587,B002L6HDTC,5
42500,488863,46045299,B0030AZ44O,5
42501,488864,44479809,B0006PKY5A,5
42503,488882,14769744,B001UA6OLS,5
42505,488896,31261349,B000HCMO0A,4
42506,488905,52714268,B0002JFOUA,5
42507,488910,37982975,B00178Y1M2,5
42508,488912,45626136,B001RB24SW,5
42509,488913,46045299,B002SOZWMC,4
42510,488921,52714268,B001407E86,5
42512,488941,31758003,B002HSXXMA,1
42513,488963,34037898,B0015A70O8,5
42516,489019,53041474,B001265GI2,5
42517,489020,52822271,B001KB6P16,5
42519,489026,26983850,B000KLZ7VG,5
42522,489057,35756046,B000QTXUOS,5
42523,489061,42881969,B00004T8R2,5
42524,489076,37260908,B00004RDL5,4
42525,489081,48845901,B002M3SOC4,5
42526,489084,37057833,B002IC0YLS,5
42528,489123,52736506,B000ANRP82,5
42530,489143,46959326,B001TOD7MO,4
42531,489146,42443870,B002IT1BGI,5
42532,489147,52736506,B000067VBL,4
42533,489149,11170788,B0015S8PGW,1
42534,489150,14803322,B00006K0WO,5
42536,489163,53075795,B001RB24UA,5
42537,489166,13643376,B001M56DI0,4
42538,489167,52678751,B001BRXW74,4
42539,489172,18248271,B000HPX46U,5
42540,489176,52836084,B000R2PC2M,4
42541,489182,37330683,B00299G80Q,5
42544,489206,13643376,B001AVRD62,4
42545,489224,13643376,B0000634T6,5
42548,489246,20585494,B0002RSPE4,5
42549,489250,44699939,B00001P4ZH,5
42551,489268,52938899,B001A5FH9S,5
42552,489270,33258459,B000IV0REA,5
42553,489271,52766649,B000TEVQVO,5
42554,489272,51727780,B002OOWBWA,5
42556,489278,34344714,B000OL22T2,2
42557,489297,52766649,B001F51GYI,5
42558,489335,20585494,B00006B81E,5
42559,489357,36351744,B000V06UHQ,5
42560,489383,52946631,B00119T6NQ,2
42563,489413,48917212,B002NJUJ1G,2
42565,489422,25229474,B001ELK2NY,4
42566,489429,52938899,B002MAPSQM,5
42567,489442,50042615,B0006B486K,5
42568,489446,37326394,B00011KLOI,5
42570,489451,51707763,B00166VDKS,5
42571,489454,37326394,B001S2RDAY,5
42572,489457,50904280,B00224ZDFY,5
42574,489474,52065185,B00001P4ZH,5
42575,489475,51707763,B00008VSL7,5
42577,489482,45218546,B000NDA5E0,5
42578,489487,49774100,B001GI39IK,5
42579,489496,18116317,B000UVKE2I,4
42580,489498,18923666,B000LNI5VC,5
42582,489505,39602771,B002DP8IEK,4
42583,489509,45218546,B0006PKY5A,5
42584,489536,24191895,B000XQRAI6,5
42585,489541,52678751,B000F28DP2,5
42589,489603,50318270,B00313JD06,5
42590,489610,30259151,B0002L5R78,5
42591,489620,35514055,B001TOD7MO,5
42594,489673,49952282,B00006B81D,5
42595,489676,36365762,B000ROO49C,5
42596,489677,43363413,B000FL9E6U,5
42598,489688,13754432,B00001P4ZH,5
42599,489691,50350230,B000NIQO4A,4
42600,489700,50776019,B0029L057Q,1
42601,489707,16455401,B0025VYYUY,5
42602,489708,17364208,B00018Q4GA,5
42605,489731,52626321,B001AMSPQI,2
42606,489736,14334781,B001EYU3I0,5
42607,489737,16704571,B000138TWC,5
42608,489742,35167082,B001F7AHOG,4
42609,489747,37339814,B000EGI7V4,5
42610,489758,16455401,B001L4S862,5
42611,489766,14334781,B001DLTDQC,5
42613,489784,19325533,B002PWRL80,5
42615,489796,52606407,B000MVGBFU,1
42616,489797,15028909,B0000A0VET,4
42617,489800,32162544,B002SOU2Y0,4
42618,489810,17237889,B0015AFOL4,5
42621,489848,38179440,B001MS7JDK,2
42623,489857,14334781,B000EDRSGW,5
42624,489865,19325533,B001AJHQD4,5
42625,489874,36365762,B000RYP83I,5
42627,489900,49921998,B0001FTVDQ,5
42629,489936,15110146,B000WOIG8C,2
42630,489969,36619764,B002FB7IWU,5
42632,489978,50997970,B0002MQGOU,1
42633,489984,50997970,B000HKGK8Y,1
42635,489997,52940670,B002ZAVVHY,4
42636,490004,52940670,B00343HAJ4,4
42637,490006,52940670,B002ZAU47M,4
42641,490054,25242305,B000C1Z0HA,5
42642,490061,12436665,B001F7AHOG,4
42643,490071,25242305,B001FRRD48,5
42645,490079,25242305,B001MQ98WC,5
42646,490080,48890006,B000EDRSGW,5
42647,490088,12436665,B002L6HDTC,5
42649,490140,31777946,B000NO6WOQ,5
42651,490171,42256549,B001RNO92Y,5
42652,490190,30669680,B0031ERMO4,4
42653,490194,52697227,B00192VWVY,4
42654,490212,52960790,B0013OWPVO,4
42655,490219,47272640,B00006B9W9,4
42656,490220,16360777,B0019DKOVW,4
42657,490221,52697227,B000VZL9C2,5
42658,490234,51755834,B00149XUZS,5
42659,490270,50410798,B001TH7GSW,5
42660,490273,37193502,B002JLHUUG,5
42661,490285,14433516,B001TH7T2U,5
42662,490287,37291590,B002ATK2OS,4
42663,490291,52951560,B002S53LJ2,5
